id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45667234,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,274,91,0,,,111,365,0,
45667248,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,319,91,0,,,111,365,0,
45667270,Live + Work + Stay + Easy | Studio in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,191,91,0,,,111,365,0,
45667282,Live + Work + Stay + Easy | Studio in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,194,91,0,,,111,365,0,
45667285,Live + Work + Stay + Easy | 1BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,241,91,0,,,111,365,0,
45667294,Live + Work + Stay + Easy | 1BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,237,91,0,,,111,365,0,
45667324,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,271,91,0,,,111,365,0,
45667342,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,281,91,0,,,111,365,0,
45667380,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,281,91,0,,,111,365,0,
45667386,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,273,91,0,,,111,365,0,
45675549,Lavishly Designed Home | With Office | Close to T,365116307,Brian + Heather,,Downtown,42.35535,-71.06075,Entire home/apt,569,1,68,2022-03-19,3.83,25,149,55,STR-438662
45676233,200mbps speeds - Laundry - Discounted Long Stays,365116307,Brian + Heather,,Downtown,42.35513,-71.06242,Entire home/apt,283,1,89,2022-03-19,5.02,25,132,70,STR-438646
45679998,"Crisp South End 2BR w/ Doorman, W/D in Unit, by Blueground",107434423,Blueground,,South End,42.344063,-71.065102,Entire home/apt,243,91,0,,,191,308,0,
45680010,"Striking Symphony 1BR w/ Doorman, near T Stop & MFA, by Blueground",107434423,Blueground,,Fenway,42.345177,-71.087067,Entire home/apt,248,91,0,,,191,324,0,
45680018,"Stunning Symphony 1BR w/ Doorman, near T Stop & MFA, by Blueground",107434423,Blueground,,Fenway,42.34518,-71.08707,Entire home/apt,225,91,0,,,191,250,0,
45680039,"Ideal West End 1BR w/ Gym, W/D, walk to MGH & T Stop,  by Blueground",107434423,Blueground,,West End,42.365734,-71.066948,Entire home/apt,181,91,0,,,191,212,0,
45689070,"Modern, Unique 1 Bedroom in Downtown Boston",22541573,Ken,,Leather District,42.35116,-71.05873,Entire home/apt,220,30,0,,,27,258,0,
45689087,Beautiful One Bedroom Near Boston Common,22541573,Ken,,Chinatown,42.35178,-71.0601,Entire home/apt,205,30,0,,,27,359,0,
45689110,Boston Financial District 1 Bedroom near Rose Kennedy Greenway,22541573,Ken,,Downtown,42.35297412548154,-71.05852058039025,Entire home/apt,215,30,0,,,27,322,0,
45689388,Stylish 1 Bedroom in Boston Financial District,22541573,Ken,,Downtown,42.3529,-71.05808,Entire home/apt,215,30,0,,,27,308,0,
45698782,Modern Studio | Pool & Gym | East Boston | by GLS,30283594,Global Luxury Suites,,East Boston,42.36665,-71.04111,Entire home/apt,213,4,3,2021-01-17,0.18,34,361,0,Exempt: This listing is a hotel or motel
45699854,Luxury Studio | Kitchen + W/D | Steps to Harbor,30283594,Global Luxury Suites,,East Boston,42.36657,-71.03929,Entire home/apt,213,4,3,2022-01-09,0.18,34,363,2,Exempt: This listing is a hotel or motel
45699883,Modern 1BR | Desk+WiFi | Fitness Center| E Boston,30283594,Global Luxury Suites,,East Boston,42.36679,-71.03926,Entire home/apt,228,5,4,2021-08-21,0.24,34,330,2,Exempt: This listing is a hotel or motel
45711774,Beautiful South End Condo w Private Outdoor Space,4369457,Chris,,South End,42.33965,-71.07956,Entire home/apt,150,29,1,2021-04-30,0.09,1,12,1,
45717383,Tucked-away Home in Boston’s Historic Charlestown,369754035,Colleen,,Charlestown,42.38063,-71.07014,Entire home/apt,400,2,31,2022-01-01,2.10,1,0,25,STR-441124
45726239,Luxury 2 bedroom on top floor with roof deck,77993870,Greg,,South End,42.34054,-71.06665,Entire home/apt,120,91,0,,,1,0,0,
45734985,Long term stays! parking/private entrance included,281066763,Coolidge Corner Properties,,Allston,42.34753,-71.12444,Entire home/apt,220,28,2,2021-07-31,0.16,1,339,1,
45770660,A home you will love | 1 BR in Boston,368944610,Casey,,South End,42.34518,-71.06511,Entire home/apt,257,91,0,,,58,365,0,
45770662,A home you will love | Studio in Boston,368944610,Casey,,South End,42.34518,-71.06511,Entire home/apt,240,91,0,,,58,365,0,
45771693,345 Harrison,368944610,Casey,,South End,42.34518,-71.06511,Entire home/apt,256,91,0,,,58,365,0,
45771694,A home you will love | 1 BR in Boston,368944610,Casey,,South End,42.34518,-71.06511,Entire home/apt,265,91,0,,,58,365,0,
45771707,A home you will love | Studio in Boston,368944610,Casey,,South End,42.34518,-71.06511,Entire home/apt,242,91,0,,,58,365,0,
45771717,A home you will love | Studio in Boston,368944610,Casey,,South End,42.34518,-71.06511,Entire home/apt,240,91,0,,,58,365,0,
45775278,Brilliant apartment home | 1BR in Boston,368944610,Casey,,Back Bay,42.34604,-71.08087,Entire home/apt,263,91,0,,,58,365,0,
45776044,Brilliant apartment home | 2BR in Boston,368944610,Casey,,Back Bay,42.34604,-71.08087,Entire home/apt,298,91,0,,,58,365,0,
45776052,Brilliant apartment home | 1BR in Boston,368944610,Casey,,Back Bay,42.34604,-71.08087,Entire home/apt,274,91,0,,,58,365,0,
45786202,"The Verb Hotel, King Bed next to Fenway Park",371148657,Jeffrey,,Fenway,42.34546,-71.09699,Private room,154,1,72,2022-01-29,4.40,11,3,62,Exempt: This listing is a hotel or motel
45788151,100 Pier 4,368944610,Casey,,South Boston Waterfront,42.35134,-71.04372,Entire home/apt,299,92,0,,,58,365,0,
45789046,100 Pier 4,368944610,Casey,,South Boston Waterfront,42.35134,-71.04372,Entire home/apt,277,92,0,,,58,365,0,
45800497,Live + Work + Stay + Easy | 1BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,225,91,0,,,111,365,0,
45800524,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,282,91,0,,,111,365,0,
45800526,Live + Work + Stay + Easy | 1BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,237,91,0,,,111,365,0,
45800527,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,273,91,0,,,111,365,0,
45800528,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,282,91,0,,,111,365,0,
45800529,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,282,91,0,,,111,365,0,
45800531,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,282,91,0,,,111,365,0,
45800541,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,274,91,0,,,111,365,0,
45800543,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,274,91,0,,,111,365,0,
45800549,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,275,91,0,,,111,365,0,
45800551,Live + Work + Stay + Easy | 1BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,239,91,0,,,111,365,0,
45800553,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,274,91,0,,,111,365,0,
45800556,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,278,91,0,,,111,365,0,
45800569,Live + Work + Stay + Easy | Studio in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,191,91,0,,,111,365,0,
45800571,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,274,91,0,,,111,365,0,
45800572,Live + Work + Stay + Easy | Studio in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,199,91,0,,,111,365,0,
45800582,Live + Work + Stay + Easy | Studio in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,197,91,0,,,111,365,0,
45800583,Live + Work + Stay + Easy | Studio in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,199,91,0,,,111,365,0,
45800586,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,271,91,0,,,111,365,0,
45828592,Modern 1 Bedroom Downtown! Monthly Special!,43045785,Alex,,North End,42.36564,-71.05251,Entire home/apt,160,29,4,2022-02-06,0.25,1,323,2,
45838102,Pvt. Bedroom & Bath | Co-Live by Thatch™ | 33 #1E,814298,Thatch,,Roxbury,42.32854,-71.09378,Private room,64,30,0,,,93,140,0,
45844741,Great public transportation to tour all of Boston!,366954587,Mario,,Dorchester,42.30736,-71.06375,Entire home/apt,200,3,27,2021-11-14,2.45,1,58,27,STR-416286
45860458,Meticulous 1 BR in the Heart of Back Bay,322334135,Nicole,,Back Bay,42.35026,-71.08765,Entire home/apt,125,91,0,,,1,0,0,
45863993,1 Bedroom City Bungalow close to Downtown Boston,349400956,Danny,,East Boston,42.38109,-71.03078,Entire home/apt,149,2,3,2021-02-15,0.17,1,0,0,STR-436098
45878987,Cozy Boston Condo with large private deck,5751309,Becca,,South Boston,42.33555,-71.05357,Entire home/apt,120,60,3,2021-05-15,0.19,1,238,2,
45893795,Live + Work + Stay + Easy | Studio in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,187,91,0,,,111,365,0,
45894644,Loft with Remote Workspace and Peloton Tread!,195253690,Brian,,Dorchester,42.31723,-71.05601,Entire home/apt,300,91,1,2021-05-01,0.09,1,0,1,
45939299,skyline view brick townhouse / top of Fort Hill,8513158,Kevin,,Roxbury,42.32652,-71.09293,Entire home/apt,95,90,1,2022-01-31,0.61,5,0,1,
45948516,"Lovely Dorchester Studio w/ W/D, by Savin Hill T, by Blueground",107434423,Blueground,,Dorchester,42.309429,-71.060295,Entire home/apt,151,91,0,,,191,316,0,
45970753,Stylish 1BR Apt | Pool & Gym | Close to Hospitals,30283594,Global Luxury Suites,,South End,42.34431,-71.06388,Entire home/apt,200,29,0,,,34,89,0,
45971693,Gorgeous Victorian.,5594572,Yael,,Fenway,42.34492112570882,-71.10896062052853,Entire home/apt,800,4,2,2021-10-25,0.31,1,227,2,
45972855,"Boston's 2 bedroom w/ off-street parking, WiFi,BBQ",164826,Molly,,Jamaica Plain,42.31631,-71.09878,Entire home/apt,295,2,11,2022-02-25,1.45,1,163,11,STR-454595
45984708,3 BR|2.5 BA Renovated Home w/Parking Top Location!,66257167,Victoria,,Bay Village,42.35042,-71.06682,Entire home/apt,510,2,75,2022-03-06,4.52,3,71,57,STR-398230
45986472,Spacious 1BR Apt | Kitchen | Gym | Pool | Boston,9419684,Churchill,,East Boston,42.36641,-71.04095,Entire home/apt,200,15,0,,,32,364,0,Approved by government
45988903,Stylish Studio Apt | Kitchen | Gym | Pool | Boston,9419684,Churchill,,East Boston,42.36543,-71.03935,Entire home/apt,250,29,1,2021-04-03,0.09,32,364,1,Approved by Government
45989572,Brand New Studio Apt | Kitchen | Pool | Gym|Boston,9419684,Churchill,,East Boston,42.36697,-71.04078,Entire home/apt,250,15,0,,,32,364,0,Approved by Government
46000101,Stylish Studio Apt | Kitchen | Pool | Gym | Boston,9419684,Churchill,,East Boston,42.36661,-71.04118,Entire home/apt,250,15,0,,,32,364,0,Approved by government
46000223,Brand New Studio | Kitchen | Pool | gym | Boston,9419684,Churchill,,East Boston,42.36485,-71.04081,Entire home/apt,250,15,0,,,32,364,0,Approved by government
46000458,Spacious Studio Apt | Kitchen | Gym | Pool |Washer,9419684,Churchill,,East Boston,42.3668,-71.04106,Entire home/apt,250,5,1,2021-11-01,0.21,32,346,1,Approved by government
46005073,Modern Studio | Pool & Gym | Parking | Boston Pier,30283594,Global Luxury Suites,,East Boston,42.36756,-71.03961,Entire home/apt,213,4,11,2021-12-25,0.69,34,363,5,Exempt: This listing is a hotel or motel
46006191,Modern & Clean Studio Apt | Pool & Gym | Boston,30283594,Global Luxury Suites,,East Boston,42.36668,-71.03944,Entire home/apt,196,3,6,2022-01-02,0.88,34,343,6,Exempt: This listing is a hotel or motel
46006469,Furnished Studio | Kitchen+Work Desk | Waterfront,30283594,Global Luxury Suites,,East Boston,42.3668,-71.04085,Entire home/apt,196,3,10,2022-02-26,0.67,34,360,6,Exempt: This listing is a hotel or motel
46022872,"Room in Large Brookline House, Phenomenal Location",373050156,Cameron,,Allston,42.3489,-71.129,Private room,55,91,0,,,11,293,0,
46024344,"Furnished Room, Big Brookline House, Top Location",373050156,Cameron,,Allston,42.34808,-71.12993,Private room,55,91,0,,,11,230,0,
46037756,3 BR/3 BA In Historic Charlestown Neighborhood,141347907,Cordell,,Charlestown,42.38015,-71.06524,Entire home/apt,275,4,9,2021-08-24,1.02,1,0,9,STR-446549
46051711,"Sunny,cozy,near BC,BU,Boston,MBTA",31340713,Kama,,Brighton,42.34081,-71.15399,Entire home/apt,100,29,0,,,31,265,0,
46062311,Pvt. Bedroom & Bath | Co-Live by Thatch™ | 31 #1B,814298,Thatch,,Roxbury,42.329247,-71.092819,Private room,64,60,1,2021-12-23,0.34,93,270,1,
46069135,Furnished Room 1G - Big Beautiful Brookline House,373050156,Cameron,,Allston,42.34846,-71.12909,Private room,60,120,0,,,11,302,0,
46074186,Boston One Bedroom with Fenway Park Views,22541573,Ken,,Fenway,42.34507,-71.09625,Entire home/apt,205,30,0,,,27,359,0,
46074212,"Boston 2 Bedroom, Across from Fenway Park",22541573,Ken,,Fenway,42.34396,-71.09628,Entire home/apt,335,30,0,,,27,273,0,
46074220,1 Bedroom in Fenway Cultural District,22541573,Ken,,Fenway,42.34367,-71.09797,Entire home/apt,215,30,0,,,27,342,0,
46074729,1 Block from Fenway Park! 1 Bedroom with Luxury Amenities,22541573,Ken,,Fenway,42.34475,-71.09832,Entire home/apt,215,30,0,,,27,315,0,
46078424,A place that speaks on your behalf,191639793,Niki,,Roxbury,42.3215,-71.07651,Private room,50,91,0,,,1,0,0,
46085675,1 Bedroom in Fenway Cultural District with Floor-to-Ceiling Windows,22541573,Ken,,Fenway,42.34485,-71.09832,Entire home/apt,215,30,1,2021-06-11,0.11,27,308,1,
46107420,Chic & Comfort Boston Studio near Subway202,18110188,Cindy,,Allston,42.35256,-71.12396,Entire home/apt,152,29,0,,,20,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
46117175,Contemporary 1 Bedroom in Fenway Cultural District,22541573,Ken,,Fenway,42.3437,-71.09667,Entire home/apt,210,30,0,,,27,341,0,
46135135,Great Studio w/ Free Parking in Heart of North End,130680380,Jodie,,North End,42.36745,-71.05735,Entire home/apt,129,9,0,,,5,130,0,STR-461702
46142810,Luxury One Bedroom in Fenway-Kenmore,22541573,Ken,,Fenway,42.34501,-71.09595,Entire home/apt,195,30,0,,,27,359,0,
46190639,Condo in the heart of the North End,46738058,Chris,,North End,42.36634,-71.05664,Entire home/apt,135,2,7,2021-06-27,0.62,1,0,7,STR-445348
46192885,Entire apartment near city,19246369,Joe,,Charlestown,42.38313,-71.08631,Entire home/apt,109,10,3,2021-12-15,0.31,2,90,3,
46231756,Luna code East Boston - closer than you think,87914201,Tim,,East Boston,42.36847,-71.03898,Entire home/apt,125,1,101,2022-03-18,6.35,4,273,80,STR-413201
46232976,citizenM Boston North Station,374414807,CitizenM,,Downtown,42.364479600214885,-71.06259837091027,Hotel room,0,1,0,,,1,0,0,
46237380,Harborside Inn-Boutique Hotel,371898646,Mark,,Downtown,42.35881,-71.05191,Private room,219,1,29,2022-03-05,2.95,1,286,29,Exempt: This listing is a hotel or motel
46241939,"Sunlit 2BR in South End, Comfort & elegance to WFH",2808759,Juliette,,South End,42.33929,-71.07687,Entire home/apt,125,29,1,2021-04-17,0.09,1,0,1,
46244582,Most attractive apt in harvard square,373675137,Liya,,Allston,42.37322,-71.12368,Entire home/apt,184,7,23,2021-08-22,1.43,23,288,16,
46262706,Luxury Boston Apartment,158837906,Hesham,,Jamaica Plain,42.32778,-71.1125,Entire home/apt,299,29,1,2021-01-03,0.07,44,339,0,STR-675834
46326658,Beautiful 1 Bedroom Apartment with Rooftop Access,22541573,Ken,,Fenway,42.34348,-71.08758,Entire home/apt,215,30,0,,,27,273,0,
46326668,Beautiful 2 Bedroom with Views and Luxury Amenities,22541573,Ken,,Fenway,42.34323,-71.08618,Entire home/apt,295,30,0,,,27,328,0,
46326856,Spacious 2 Bedroom with Balcony in Ideal Back Bay Location,22541573,Ken,,Fenway,42.34489,-71.08726,Entire home/apt,285,30,1,2021-10-24,0.20,27,359,1,
46330627,Pvt. Bedroom & Bath | Co-Live by Thatch™ | 33 #1D,814298,Thatch,,Roxbury,42.33019,-71.09215,Private room,64,30,0,,,93,146,0,
46332155,West Roxbury Tree House Condo - Entire Unit,60362084,Bradford,,West Roxbury,42.29078,-71.15423,Entire home/apt,100,45,2,2021-04-30,0.14,1,0,1,
46344417,Charming 3 bed apt with porch at Harvard Square,373675137,Liya,,Allston,42.37407,-71.12396,Entire home/apt,238,10,10,2021-12-31,0.61,23,354,7,
46358681,"2✨2, Renovated Boston Landing- 10 min to Dwtn Bos",272437417,Estee Shlomi,,Allston,42.35554,-71.13806,Entire home/apt,143,30,6,2021-09-22,0.37,1,165,2,STR-416193
46376416,Double Bed at The Verb Hotel next to Fenway Park,371148657,Jeffrey,,Fenway,42.34464,-71.09799,Private room,129,1,20,2022-01-14,1.34,11,0,15,Exempt: This listing is a hotel or motel
46378065,Private Room in Jamaica Plain - Huge Backyard!,373050156,Cameron,,Jamaica Plain,42.32179,-71.10841,Private room,46,91,0,,,11,81,0,
46384720,"Lux North Station 1BR w/ Gym, Doorman, W/D, nr. TD Garden, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,271,91,0,,,191,329,0,
46384812,"Charming North Station 1BR w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,237,91,0,,,191,345,0,
46384876,"Mod North Station Studio w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,301,91,0,,,191,116,0,
46385021,"Roomy North Station 1BR w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,252,91,0,,,191,291,0,
46385048,"Serene North Station 1BR w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.364773,-71.063141,Entire home/apt,256,91,0,,,191,343,0,
46388603,Dog Friendly - 10 mins from Downtown Boston,87914201,Tim,,Brighton,42.33871,-71.15387,Entire home/apt,88,1,43,2022-03-19,2.66,4,310,30,STR-414680
46391621,Private Room B in Jamaica Plain - Huge Backyard!,373050156,Cameron,,Jamaica Plain,42.32183,-71.10826,Private room,50,91,0,,,11,319,0,
46394899,Private Room in Jamaica Plain - Huge Backyard!,373050156,Cameron,,Jamaica Plain,42.32175,-71.10852,Private room,50,91,0,,,11,319,0,
46395073,Private Room in Jamaica Plain - Huge Backyard!,373050156,Cameron,,Jamaica Plain,42.32391,-71.10999,Private room,53,91,0,,,11,263,0,
46395239,Private Room in Jamaica Plain - Huge Backyard!,373050156,Cameron,,Jamaica Plain,42.32204,-71.10848,Private room,56,91,0,,,11,324,0,
46418775,King Bed at The Verb Hotel with Outdoor Pool,371148657,Jeffrey,,Fenway,42.34655,-71.09719,Private room,129,1,32,2022-01-01,1.98,11,0,22,Exempt: This listing is a hotel or motel
46419095,Double Bed Private Room at Rock and Roll Hotel,371148657,Jeffrey,,Fenway,42.34511,-71.0979,Private room,129,1,32,2022-01-15,1.98,11,0,21,Exempt: This listing is a hotel or motel
46427592,"Cozy, modern apartment near Longwood/Universities",15057786,Ita,,Jamaica Plain,42.31294,-71.11617,Entire home/apt,220,3,6,2022-01-20,0.47,1,71,5,STR-439679
46463483,Live + Work + Stay + Easy | 1BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,233,91,0,,,111,365,0,
46468649,Beautiful Private Room in Central Square Cambridge,373050156,Cameron,,Allston,42.3568,-71.11348,Private room,80,91,0,,,11,263,0,
46468877,Private Room in Central Square Cambridge,373050156,Cameron,,Allston,42.35649,-71.1121,Private room,73,91,0,,,11,206,0,
46508985,A place of your own | Studio in Boston,359229620,Casey,,East Boston,42.37101,-71.04377,Entire home/apt,215,91,0,,,111,364,0,
46510755,"Private Room in Cambridge, Great for Students!",373050156,Cameron,,Allston,42.35684,-71.11344,Private room,86,91,0,,,11,362,0,
46527422,Double Bed  at The Verb Hotel with Outdoor Pool,371148657,Jeffrey,,Fenway,42.34638,-71.09663,Private room,158,1,33,2022-01-29,2.18,11,5,29,Exempt: This listing is a hotel or motel
46527628,East Boston Apartment with WIFI and Free Parking,184268616,Daniela,,East Boston,42.39279,-71.00061,Entire home/apt,73,91,0,,,1,139,0,
46529051,Warm Room w/Charm of late 19th Century Victorian,3201643,Michael,,Dorchester,42.31328,-71.0538,Private room,30,91,0,,,2,90,0,
46529422,Double Bed Private Room at The Verb Hotel,371148657,Jeffrey,,Fenway,42.34603,-71.09591,Private room,129,1,52,2022-01-29,3.47,11,0,48,Exempt: This listing is a hotel or motel
46529601,King Bed at The Verb Hotel with Outdoor Pool,371148657,Jeffrey,,Fenway,42.34648,-71.09629,Private room,129,1,55,2022-01-15,3.50,11,0,31,Exempt: This listing is a hotel or motel
46529824,Private Room with King Bed at Rock and Roll Hotel,371148657,Jeffrey,,Fenway,42.34645,-71.09648,Private room,129,1,17,2022-01-27,1.48,11,0,17,Exempt: This listing is a hotel or motel
46574531,HeartofHarvardSquareTOP quality  3 bedFreeParking,373675137,Liya,,Allston,42.37477,-71.12371,Entire home/apt,199,7,1,2021-01-04,0.07,23,281,0,
46575998,"Stay Tonight, Enjoy All Boston Has To Offer",183914990,Edmund,,Downtown,42.35481,-71.06329,Entire home/apt,181,29,3,2021-01-31,0.20,12,45,0,STR439290
46576175,"204 Boston Studio, Ready For Long & Short Stays",183914990,Edmund,,Downtown,42.35395,-71.06167,Private room,116,29,19,2021-09-26,2.07,12,0,19,STR439290
46576290,"Boston Studio, Ready For Long & Short Stays 205",183914990,Edmund,,Downtown,42.3545,-71.06313,Private room,126,29,16,2021-10-03,1.69,12,1,16,STR439290
46579459,Beautiful 2BR + 100 Walkscore | Downtown | 3D SCAN,212359760,Evonify,,Downtown,42.35291,-71.06362,Entire home/apt,259,29,5,2021-03-20,0.31,53,48,1,Exempt: This listing is a unit used for furnished institutional or business stays
46601936,Professionally Managed 1 Bedroom in Historic West End,22541573,Ken,,West End,42.36456,-71.06918,Entire home/apt,160,30,0,,,27,63,0,
46602042,"West End 1 Bedroom near Hospitals, Parks, T Lines",22541573,Ken,,West End,42.36357,-71.06705,Entire home/apt,170,30,0,,,27,359,0,
46620755,LA Vibes in the Heart of Boston,85533422,Justin Henry & Jorge,,Dorchester,42.31108,-71.04963,Entire home/apt,320,5,1,2021-06-30,0.11,1,49,1,STR-410337
46623385,Stunning Penthouse 2+BD Under 15 Mins to Train,68674751,Olivia,,Dorchester,42.31254,-71.06221,Entire home/apt,208,3,26,2022-01-17,3.06,1,187,26,STR-441128
46660059,Stunning 2 Bedroom in Heart of Fenway Cultural District,22541573,Ken,,Fenway,42.34367510420931,-71.0967680943269,Entire home/apt,325,30,0,,,27,273,0,
46696466,"Newly Renovated Studio, Steps to MGH,  Suffolk Uni",31340713,Kama,,Downtown,42.3613,-71.06357,Entire home/apt,105,29,1,2021-09-03,0.15,31,138,1,
46697368,"Beautiful, Fully Furnished Studio, Steps to MGH",266312920,STARS Of,,West End,42.36135,-71.06387,Entire home/apt,103,29,0,,,35,4,0,
46712324,For Best 3 bed 1 bath 1 porch 1 parking harvard sq,373675137,Liya,,Allston,42.37277,-71.12266,Entire home/apt,208,7,6,2021-08-07,0.39,23,316,1,
46728945,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32468,-71.06231,Entire home/apt,279,91,0,,,111,365,0,
46733329,Lovely 2 bed in South End.  Walk to everything!,24196977,Jenny,,South End,42.34075,-71.08004,Entire home/apt,70,29,0,,,2,0,0,
46776608,Clean apartment home | 1BR in Boston,359229620,Casey,,Jamaica Plain,42.3294,-71.11152,Entire home/apt,236,91,0,,,111,365,0,
46791068,"1 Bedroom in Back Bay, Boston's Best Neighborhood",22541573,Ken,,Back Bay,42.34346,-71.08559,Entire home/apt,205,30,2,2021-12-18,0.35,27,308,2,
46819851,Wonderful 2 bed 1 bath home in Harvard square,373675137,Liya,,Allston,42.37327,-71.12393,Entire home/apt,236,7,1,2020-12-11,0.06,23,64,0,
46876239,"(G5) Gorgeous 2Bedroom 1.5 bath, W/D in unit!",331225367,Stone,,Back Bay,42.34947,-71.08379,Entire home/apt,299,2,50,2022-03-13,3.35,45,116,41,Exempt: This listing is a unit that has contracts with hospitals
46903645,Most popular 3 bed rooms in Harvard Sq,373675137,Liya,,Allston,42.3733,-71.12223,Entire home/apt,260,10,2,2021-12-22,0.16,23,286,1,
46915451,Boston Marathon Ready 2 bedroom on Beacon Hill,4061992,B. H.,,Beacon Hill,42.35942,-71.07142,Entire home/apt,399,4,20,2022-02-20,1.35,3,47,19,STR-408973
46925307,"Fully Furnished, Renovated 2Bed w/ Private Balcony",31340713,Kama,,Brighton,42.34319,-71.14389,Entire home/apt,275,29,1,2022-01-12,0.44,31,64,1,
46928289,"Top-floor, Renovated 2Bed w/ Balcony",266312920,STARS Of,,Brighton,42.34276,-71.14373,Entire home/apt,275,29,0,,,35,64,0,
46964831,Spacious 4bed Loft | Downtown Boston | Beacon Hill,365116307,Brian + Heather,,Downtown,42.35705,-71.06199,Entire home/apt,463,1,57,2022-03-19,4.06,25,124,55,STR-466837
46965461,Unbeatable Location | 4bed Loft | Parking Optional,365116307,Brian + Heather,,Downtown,42.35582,-71.06216,Entire home/apt,652,1,43,2022-03-18,2.93,25,158,42,STR-466835
46966358,Washer/Dryer in-unit!  Close to MGH & Beacon Hill,365116307,Brian + Heather,,Downtown,42.35643,-71.06006,Entire home/apt,246,1,53,2022-03-05,3.49,25,141,52,STR-466832
46982246,Designer Lux 4bed Loft | Steps to the State House,365116307,Brian + Heather,,Downtown,42.35746,-71.06085,Entire home/apt,470,1,89,2022-03-18,6.14,25,145,85,STR-466842
46982433,Pet Friendly |  3bd 2ba Flat steps to Beacon Hill,365116307,Brian + Heather,,Downtown,42.35723,-71.06157,Entire home/apt,408,1,81,2022-03-10,5.41,25,114,74,STR-466841
46982800,4br/2ba | 200mbps Internet | Luxury Keyless Entry,365116307,Brian + Heather,,Downtown,42.35675,-71.06031,Entire home/apt,601,1,57,2022-03-10,5.43,25,147,57,STR-466838
46983441,4bed Loft | Steps to Boston Common + Beacon Hill,365116307,Brian + Heather,,Downtown,42.35577,-71.06246,Entire home/apt,599,1,56,2022-03-14,3.69,25,142,53,STR-466839
